artist,origin_country,genre
  Mandy Moore ,US,Rock
  IDEAL FEATURING LIL' MO ,UK,Pop
Whitney Houston & Enrique Iglesias ,Australia,Country
Madison Avenue  ,Australia,Country
 lara fabian,Canada,R&B
lucy pearl ,US,Country
  STONE TEMPLE PILOTS,US,Pop
 Lil' Mo ,UK,R&B
 Next,US,Country
 lil bow wow featuring xscape ,Australia,Country
STING FEATURING CHEB MAMI  ,UK,Pop
son by four,US,Hip-Hop
 KANDI ,Australia,Rock
  DR. DRE FEATURING SNOOP DOGG ,Australia,Rock
 COMMON ,UK,Country
 DMX FEATURING SISQO ,Australia,Pop
 DA BRAT FEATURING TYRESE,Australia,Rock
 MANDY MOORE ,Australia,Hip-Hop
 YOLANDA ADAMS  ,Australia,Country
IDEAL FEATURING LIL' MO ,Canada,Hip-Hop
 SISTER HAZEL,Australia,Rock
Whitney Houston & Enrique Iglesias,UK,R&B
MADISON AVENUE,Australia,Rock
 STONE TEMPLE PILOTS,Canada,Hip-Hop
 2gether,Canada,Rock
 Trina  ,Australia,Hip-Hop
lil' mo,Australia,Rock
gerald levert ,Australia,R&B
 nine days  ,Australia,R&B
LIL' ZANE FEATURING 112 ,Canada,Hip-Hop
 dr. dre featuring snoop dogg ,Canada,Hip-Hop
 DA BRAT FEATURING TYRESE  ,UK,Hip-Hop
 Mandy Moore ,US,Pop
DON HENLEY ,Australia,R&B
THIRD EYE BLIND,Australia,Pop
 lara fabian ,Canada,R&B
  JAY-Z FEATURING MEMPHIS BLEEK & AMIL ,Australia,Hip-Hop
LUCY PEARL,Australia,Rock
  2Gether  ,US,Hip-Hop
  eric heatherly ,US,Pop
Madison Avenue  ,Australia,Country
 STONE TEMPLE PILOTS,UK,R&B
  trina ,US,Pop
  zombie nation ,UK,Hip-Hop
lil' mo ,Australia,Hip-Hop
  Sisqo  ,US,Rock
 Bbmak ,Australia,Hip-Hop
  LIL' ZANE FEATURING 112,Canada,Pop
  EVERCLEAR ,Canada,Hip-Hop
santana featuring rob thomas,US,Country
jay-z featuring ugk ,Australia,Country
  Mandy Moore ,Canada,Rock
 Baha Men ,Australia,Hip-Hop
 LARA FABIAN,UK,Hip-Hop
don henley ,UK,R&B
 aaron carter ,UK,Hip-Hop
 ERIC HEATHERLY  ,Australia,Pop
Lucy Pearl ,UK,Rock
 2Gether,UK,Rock
 gerald levert,Australia,Hip-Hop
STONE TEMPLE PILOTS ,Canada,R&B
 metallica ,US,R&B
 ZOMBIE NATION ,UK,Hip-Hop
 Nine Days,Australia,R&B
 next,UK,R&B
 EVERCLEAR ,US,Country
  da brat featuring tyrese  ,Canada,Pop
 jay-z featuring ugk,US,R&B
 mandy moore ,Canada,Country
LARA FABIAN  ,UK,Country
SANTANA FEATURING ROB THOMAS ,UK,Country
  IDEAL FEATURING LIL' MO  ,Canada,Pop
 donell jones  ,US,Pop
  Dmx Featuring Sisqo,Australia,Hip-Hop
 whitney houston & enrique iglesias,US,Hip-Hop
don henley,UK,Hip-Hop
 lucy pearl ,Canada,Rock
ERIC HEATHERLY,US,R&B
 Sister Hazel  ,Australia,R&B
 STONE TEMPLE PILOTS ,US,Hip-Hop
GERALD LEVERT ,Australia,Hip-Hop
madison avenue,UK,Hip-Hop
 lfo ,US,Hip-Hop
 LIL' MO  ,Australia,R&B
JAY-Z FEATURING MEMPHIS BLEEK & AMIL  ,UK,Hip-Hop
  splender ,Canada,Rock
 Sting Featuring Cheb Mami  ,US,R&B
  Next ,Australia,R&B
EVERCLEAR ,Canada,Hip-Hop
 dr. dre featuring snoop dogg,Australia,Country
jay-z featuring ugk ,US,Pop
Santana Featuring Rob Thomas ,Canada,Country
Macy Gray ,UK,Country
 ideal featuring lil' mo ,Canada,Pop
  LIL BOW WOW FEATURING XSCAPE ,US,Rock
Lucy Pearl,UK,Hip-Hop
 Chad Brock ,Canada,Rock
baha men,Canada,Pop
  Erykah Badu,Australia,Pop
Debelah Morgan ,Canada,Country
Faith Hill With Tim Mcgraw ,Canada,Pop
 ALICE DEEJAY ,US,Country
 SAVAGE GARDEN,UK,R&B
 stone temple pilots ,UK,Hip-Hop
  mystikal ,UK,Pop
SPLENDER,US,Rock
GERALD LEVERT ,Australia,Pop
 sting featuring cheb mami ,Australia,Pop
 Da Brat Featuring Tyrese,Canada,Hip-Hop
 dr. dre featuring snoop dogg  ,Canada,Country
 Santana Featuring Rob Thomas,Australia,R&B
macy gray ,UK,Country
  ERIC HEATHERLY  ,Australia,Hip-Hop
Chad Brock,US,Country
 WHITNEY HOUSTON & ENRIQUE IGLESIAS,US,Rock
 westlife,US,R&B
 DON HENLEY ,Canada,R&B
  savage garden  ,US,Rock
  ALICE DEEJAY,Australia,Rock
STONE TEMPLE PILOTS ,Australia,Country
 SPLENDER,Canada,Country
 Whitney Houston & Deborah Cox,Canada,Country
 eve & jadakiss,UK,R&B
 504 boyz ,Canada,Country
  mystikal ,US,Hip-Hop
Bbmak ,Australia,Rock
 Sting Featuring Cheb Mami ,UK,Country
 JAY-Z FEATURING UGK ,UK,Pop
 DA BRAT FEATURING TYRESE  ,UK,Country
  Macy Gray ,Australia,Country
  lara fabian ,Australia,R&B
 SANTANA FEATURING ROB THOMAS ,UK,Country
 westlife,Australia,Country
 Santana Featuring The Product G&B,Canada,Rock
  Chad Brock  ,Australia,Rock
ERIC HEATHERLY,Canada,R&B
 Ideal Featuring Lil' Mo,US,Rock
 sister hazel ,US,Rock
alice deejay,Canada,Rock
 DMX FEATURING SISQO  ,US,R&B
splender,US,Hip-Hop
  CLAY DAVIDSON ,UK,R&B
  Debelah Morgan,Australia,Rock
Whitney Houston & Deborah Cox ,UK,Pop
 Eve & Jadakiss ,Canada,Hip-Hop
504 BOYZ ,Australia,Hip-Hop
MARY MARY  ,Canada,R&B
 MARIAH CAREY FEATURING SNOOP DOGG ,UK,Rock
mya featuring jadakiss ,UK,Rock
Ghostface Killah  ,UK,Hip-Hop
" Torrey Carter Featuring Missy ""Misdemeanor"" Elliott  ",Australia,R&B
A*TEENS ,UK,Country
 dr. dre featuring snoop dogg ,Australia,Pop
Jay-Z Featuring Ugk,US,Hip-Hop
  MACY GRAY ,US,Pop
westlife ,US,Hip-Hop
 Lucy Pearl,Canada,R&B
Chad Brock ,Australia,R&B
  SANTANA FEATURING THE PRODUCT G&B,Australia,Pop
 ideal featuring lil' mo ,Australia,Rock
Savage Garden ,UK,Pop
CLAY DAVIDSON,UK,R&B
 SOULDECISION FEATURING THRUST  ,Canada,Pop
  ALICE DEEJAY  ,UK,Pop
 stone temple pilots  ,Canada,Country
 MARY MARY,UK,Rock
 504 BOYZ,US,Rock
"TORREY CARTER FEATURING MISSY ""MISDEMEANOR"" ELLIOTT",Australia,R&B
  EVE & JADAKISS,US,Hip-Hop
Collin Raye,Australia,R&B
  mya featuring jadakiss  ,Canada,Rock
 M2M,UK,Country
" TRICK DADDY FEATURING DUECE POPPITO, TRINA, CO",Australia,Rock
 NU FLAVOR ,Canada,Rock
  Elton John  ,US,R&B
BIG PUNISHER FEATURING DONELL JONES ,UK,Country
 sting featuring cheb mami ,Australia,Rock
MACY GRAY,Canada,Hip-Hop
 WESTLIFE ,Australia,R&B
SON BY FOUR,UK,Country
  Da Brat Featuring Tyrese,Australia,Pop
  Santana Featuring The Product G&B ,US,Hip-Hop
CHAD BROCK ,Canada,R&B
Lucy Pearl  ,Canada,Hip-Hop
mandy moore,UK,Country
savage garden ,UK,Pop
Eric Heatherly,Canada,R&B
 Sisqo,UK,Rock
 Clay Davidson ,Australia,Pop
 Alice Deejay ,UK,Country
whitney houston & deborah cox  ,Canada,Hip-Hop
MARY MARY ,Canada,Country
 STONE TEMPLE PILOTS ,US,R&B
metallica ,US,Hip-Hop
mya featuring jadakiss ,UK,Hip-Hop
 EVE & JADAKISS,UK,Country
" Torrey Carter Featuring Missy ""Misdemeanor"" Elliott  ",US,R&B
 M2M ,US,Rock
KENNY ROGERS WITH ALISON KRAUSS & BILLY DEAN,Canada,Pop
" TRICK DADDY FEATURING DUECE POPPITO, TRINA, CO ",US,Rock
  elton john,Canada,Country
A*Teens ,Canada,Hip-Hop
  Nu Flavor  ,Canada,Hip-Hop
 Big Punisher Featuring Donell Jones,Australia,Country
 Jay-Z Featuring Ugk ,Canada,Hip-Hop
Santana Featuring The Product G&B ,US,R&B
 Chad Brock,Canada,Country
 Son By Four,Canada,Hip-Hop
mandy moore ,US,Rock
savage garden ,Canada,Country
 Clay Davidson,UK,Hip-Hop
 Lara Fabian  ,Australia,Country
 alice deejay ,Canada,Country
  Whitney Houston & Deborah Cox,US,Rock
504 BOYZ  ,Canada,Rock
 Kenny Rogers With Alison Krauss & Billy Dean  ,Canada,Pop
  EVE & JADAKISS ,US,Hip-Hop
Elton John ,UK,Country
  Nu Flavor ,Australia,Country
  Before Dark,US,Rock
  macy gray ,Australia,R&B
sisqo ,Canada,R&B
Jay-Z Featuring Ugk ,US,Rock
 Westlife ,Australia,Hip-Hop
 CHAD BROCK ,US,Pop
  Dr. Dre Featuring Snoop Dogg  ,Australia,Pop
 santana featuring rob thomas  ,US,R&B
 SON BY FOUR ,UK,R&B
 mandy moore,US,Hip-Hop
 clay davidson  ,UK,R&B
 Collin Raye ,UK,Pop
 Splender ,US,R&B
  IDEAL FEATURING LIL' MO ,Canada,R&B
  eric heatherly,Australia,Pop
  Mary Mary ,Canada,Hip-Hop
Billy Gilman,Canada,Hip-Hop
 don henley ,Australia,Pop
 504 boyz  ,UK,Rock
MYA FEATURING JADAKISS ,UK,Hip-Hop
 M2M ,UK,Country
 kenny rogers with alison krauss & billy dean ,Canada,Hip-Hop
" Torrey Carter Featuring Missy ""Misdemeanor"" Elliott",US,R&B
"Trick Daddy Featuring Duece Poppito, Trina, Co",Australia,Rock
Big Punisher Featuring Donell Jones,UK,Rock
 elton john ,US,R&B
 NU FLAVOR,US,Hip-Hop
 BEFORE DARK,UK,Pop
 nas featuring ginuwine ,UK,Rock
 snoop dogg presents tha eastsidaz featuring jayo felony and blaqthoven,Australia,Pop
en vogue,UK,Pop
Santana Featuring The Product G&B ,Canada,Country
 westlife,Canada,Hip-Hop
 Jay-Z Featuring Ugk,UK,Rock
 Chad Brock  ,Australia,R&B
 santana featuring rob thomas  ,Canada,R&B
  donell jones,US,Hip-Hop
Alice Deejay ,UK,Hip-Hop
collin raye,Canada,Hip-Hop
 SON BY FOUR ,Australia,Hip-Hop
SONIQUE,UK,Pop
  Da Brat Featuring Tyrese ,UK,Rock
CLAY DAVIDSON,Canada,Country
  Eric Heatherly,Australia,Country
  Whitney Houston & Enrique Iglesias ,Australia,R&B
 Mya Featuring Jadakiss ,US,Rock
 Kenny Rogers With Alison Krauss & Billy Dean ,US,Rock
" TORREY CARTER FEATURING MISSY ""MISDEMEANOR"" ELLIOTT ",Canada,Country
BEFORE DARK  ,UK,Hip-Hop
Elton John  ,Canada,Rock
nu flavor ,Canada,Country
Nas Featuring Ginuwine,UK,Pop
  en vogue,UK,Country
 snoop dogg presents tha eastsidaz featuring jayo felony and blaqthoven ,Australia,Pop
CLINT BLACK WITH STEVE WARINER,US,Hip-Hop
 macy gray,Canada,Hip-Hop
 Santana Featuring The Product G&B ,Canada,R&B
WESTLIFE ,US,Hip-Hop
mariah carey featuring snoop dogg ,UK,Rock
ALICE DEEJAY,Australia,R&B
  SAVAGE GARDEN ,Canada,Hip-Hop
 Collin Raye ,UK,Hip-Hop
 CLAY DAVIDSON ,Canada,Pop
VITAMIN C  ,US,Pop
504 boyz ,UK,Hip-Hop
 IDEAL FEATURING LIL' MO ,Canada,Hip-Hop
  Kid Rock  ,UK,R&B
  m2m,Canada,R&B
WHITNEY HOUSTON & DEBORAH COX,Canada,Rock
 MYA FEATURING JADAKISS,Canada,Country
Lara Fabian,Australia,R&B
"  TRICK DADDY FEATURING DUECE POPPITO, TRINA, CO  ",Australia,R&B
 big punisher featuring donell jones ,Canada,Pop
BEFORE DARK,Australia,R&B
 Nas Featuring Ginuwine ,Australia,Rock
  Nu Flavor,US,Hip-Hop
ELTON JOHN ,Australia,R&B
 EN VOGUE,Canada,Pop
" TORREY CARTER FEATURING MISSY ""MISDEMEANOR"" ELLIOTT  ",Canada,R&B
 CLINT BLACK WITH STEVE WARINER,US,Rock
  JENNIFER LOPEZ FEATURING BIG PUN & FAT JOE,Australia,Hip-Hop
 black rob  ,Australia,R&B
 da brat,US,Hip-Hop
 JAY-Z FEATURING UGK ,Canada,Hip-Hop
  WESTLIFE,US,Country
NINE DAYS ,Canada,Rock
 SONIQUE,Canada,Rock
  Alice Deejay ,UK,Hip-Hop
 VITAMIN C ,Australia,Hip-Hop
 Collin Raye ,Australia,Pop
 lucy pearl ,UK,Rock
 MYA FEATURING JADAKISS ,Canada,R&B
 Splender  ,Canada,Rock
 Eric Heatherly  ,Australia,R&B
Mandy Moore  ,Canada,Hip-Hop
  Kenny Rogers With Alison Krauss & Billy Dean  ,Canada,Hip-Hop
before dark  ,Canada,Pop
BIG PUNISHER FEATURING DONELL JONES,Canada,Country
Nas Featuring Ginuwine ,Canada,Hip-Hop
  Jennifer Lopez Featuring Big Pun & Fat Joe  ,Canada,Rock
 CLINT BLACK WITH STEVE WARINER,US,R&B
NU FLAVOR ,UK,Country
 BLACK ROB ,UK,Hip-Hop
da brat,Canada,Rock
 Yankee Grey,US,Country
 Anastacia  ,US,R&B
Santana Featuring The Product G&B,UK,Rock
  TONI BRAXTON ,US,Country
Sonique ,US,Country
  jay-z featuring ugk  ,Australia,Hip-Hop
SANTANA FEATURING ROB THOMAS ,UK,Rock
savage garden ,Canada,Hip-Hop
 collin raye ,Canada,Hip-Hop
third eye blind ,Australia,Rock
 Next  ,Australia,Pop
  Lucy Pearl ,UK,Hip-Hop
 MYA FEATURING JADAKISS ,Australia,Country
  SPLENDER ,Australia,Hip-Hop
 ELTON JOHN ,UK,Hip-Hop
gloria estefan ,US,R&B
JENNIFER LOPEZ FEATURING BIG PUN & FAT JOE ,Canada,Hip-Hop
 Before Dark,Australia,R&B
 Nas Featuring Ginuwine,US,Hip-Hop
 BLACK ROB  ,US,R&B
Clint Black With Steve Wariner,Canada,R&B
" trick daddy featuring duece poppito, trina, co ",Australia,Hip-Hop
YANKEE GREY,US,Pop
Sammie,US,Pop
 NU FLAVOR,UK,R&B
 Alice Deejay,Canada,Rock
mary mary,US,Country
 westlife ,UK,R&B
KID ROCK ,UK,Rock
 Savage Garden ,Australia,Rock
 clay davidson,US,Hip-Hop
mya featuring jadakiss ,Australia,Country
 kenny rogers with alison krauss & billy dean ,Canada,Hip-Hop
 SON BY FOUR ,US,Country
Jennifer Lopez Featuring Big Pun & Fat Joe,Canada,Country
Nas Featuring Ginuwine,US,Hip-Hop
big punisher featuring donell jones ,Canada,Pop
Before Dark,Australia,R&B
Dr. Dre Featuring Eminem,Canada,Country
 Clint Black With Steve Wariner ,US,Hip-Hop
 black rob  ,US,Hip-Hop
"trick daddy featuring duece poppito, trina, co  ",Australia,Hip-Hop
  sammie ,US,Rock
 da brat ,Australia,Pop
HANSON ,UK,Country
 bloodhound gang ,UK,Country
 KELLY PRICE & FRIENDS ,Australia,Rock
Santana Featuring The Product G&B  ,Canada,Country
 macy gray ,Australia,R&B
 sonique  ,US,Hip-Hop
 SAVAGE GARDEN,UK,Rock
  Montell Jordan ,Canada,Rock
  m2m ,Canada,Pop
black rob ,US,Country
HANSON,Canada,Hip-Hop
 sting featuring cheb mami ,US,Country
 Jennifer Lopez Featuring Big Pun & Fat Joe ,Australia,R&B
 lucy pearl,UK,Pop
dr. dre featuring eminem ,US,Country
 yankee grey,Australia,Hip-Hop
 next ,UK,Hip-Hop
  Metallica ,UK,R&B
 sammie,Australia,Rock
" Trick Daddy Featuring Duece Poppito, Trina, Co ",UK,Rock
  BLOODHOUND GANG ,Australia,R&B
KELLY PRICE & FRIENDS ,US,Rock
SANTANA FEATURING THE PRODUCT G&B ,Canada,Rock
  Macy Gray ,Canada,Country
  SONIQUE,US,Rock
 santana featuring rob thomas ,US,Pop
Montell Jordan  ,US,R&B
 504 BOYZ,Australia,Country
  mary mary ,Canada,Country
VITAMIN C ,UK,Country
  kenny rogers with alison krauss & billy dean ,US,Pop
 CLINT BLACK WITH STEVE WARINER ,Australia,R&B
 BLACK ROB ,Australia,R&B
 jennifer lopez featuring big pun & fat joe ,Canada,Rock
 Dr. Dre Featuring Eminem  ,Canada,Hip-Hop
 yankee grey ,US,Country
 sammie ,US,R&B
M2M ,Australia,R&B
  Hanson ,UK,Country
  KELLY PRICE & FRIENDS,UK,R&B
 Bloodhound Gang,UK,Country
 TY HERNDON,US,Pop
Hoku,Canada,Country
MONTELL JORDAN,Australia,Rock
  savage garden ,US,Hip-Hop
  Clint Black With Steve Wariner ,UK,Rock
 black rob,UK,R&B
  mya featuring jadakiss ,UK,Hip-Hop
  Dr. Dre Featuring Eminem,Canada,Pop
SAMMIE ,Canada,R&B
CLAY DAVIDSON ,Canada,Hip-Hop
  Son By Four ,Australia,Country
 Yankee Grey  ,US,Country
  Hoku ,UK,Country
 bloodhound gang  ,Canada,Pop
 Eric Heatherly ,UK,Pop
 d'angelo ,Canada,Pop
 TY HERNDON  ,Australia,Hip-Hop
hot boys,US,Pop
 santana featuring the product g&b,Australia,Country
 SONIQUE ,UK,Pop
 MONTELL JORDAN ,UK,Pop
HANSON,Canada,Country
blaque ,UK,Country
Dr. Dre Featuring Eminem,Australia,Pop
 Brian Mcknight,Australia,R&B
 elton john ,Canada,Rock
 sammie  ,UK,R&B
 hoku  ,UK,Rock
black rob  ,US,Hip-Hop
mya featuring jadakiss,UK,Pop
  collin raye,UK,Country
 da brat ,UK,Pop
 clay davidson,Australia,R&B
 Big Punisher Featuring Donell Jones ,US,Rock
  D'ANGELO ,UK,Rock
bloodhound gang ,UK,Hip-Hop
Yankee Grey,Australia,R&B
  TRISHA YEARWOOD ,UK,Country
 ty herndon,Australia,Hip-Hop
 JESSICA SIMPSON FEATURING NICK LACHEY  ,Canada,Hip-Hop
 Mark Wills ,Canada,R&B
 HOT BOYS ,US,Hip-Hop
  Drama,Australia,Hip-Hop
gerald levert,US,Country
 CHELY WRIGHT ,Canada,Hip-Hop
  Kumbia Kings Featuring A.B. Quintanilla ,Australia,Rock
 SANTANA FEATURING THE PRODUCT G&B ,UK,Rock
 SONIQUE,US,Pop
Third Eye Blind ,Australia,Pop
 HANSON,US,Rock
blaque ,UK,Rock
 SAMMIE ,Australia,R&B
 jay-z featuring ugk ,UK,Hip-Hop
hoku ,Canada,Rock
 COLLIN RAYE ,Canada,Country
bloodhound gang ,UK,Pop
Jessica Simpson Featuring Nick Lachey ,Canada,Pop
 TRISHA YEARWOOD,Australia,Pop
 Chely Wright,Canada,Country
 BIG PUNISHER FEATURING DONELL JONES,Australia,Country
  KUMBIA KINGS FEATURING A.B. QUINTANILLA ,Australia,Hip-Hop
hot boys,Australia,R&B
  Ty Herndon ,Canada,Country
 The Lox Featuring Timbaland And Eve ,Australia,Hip-Hop
drama,Australia,Pop
  Sonique  ,Canada,Country
 montell jordan ,UK,Country
third eye blind ,US,Hip-Hop
  Kid Rock ,Australia,Hip-Hop
HANSON  ,Australia,Rock
 BLAQUE,Canada,Pop
dr. dre featuring eminem ,Canada,R&B
  504 BOYZ,Australia,Country
 Brian Mcknight ,Australia,Hip-Hop
HOKU ,Australia,Pop
 Kenny Rogers With Alison Krauss & Billy Dean,US,Rock
 bloodhound gang ,US,Country
 da brat  ,Canada,Pop
 NAS FEATURING GINUWINE,UK,Hip-Hop
 D'ANGELO,US,Pop
 Jessica Simpson Featuring Nick Lachey ,Canada,R&B
 COLLIN RAYE ,Australia,R&B
vitamin c,US,Pop
Chely Wright,UK,R&B
KUMBIA KINGS FEATURING A.B. QUINTANILLA,US,Pop
Eiffel 65  ,Canada,Hip-Hop
Mariah Carey Featuring Joe & 98 Degrees ,UK,Rock
Anastacia ,Australia,Hip-Hop
THE LOX FEATURING TIMBALAND AND EVE  ,US,Pop
ty herndon,Canada,Rock
EVE FEATURING FAITH EVANS,UK,Country
  Drama  ,UK,Pop
 Macy Gray ,UK,Hip-Hop
  Savage Garden  ,Canada,Rock
 BLAQUE  ,Australia,Country
 dr. dre featuring eminem,Australia,Hip-Hop
Brian Mcknight ,Australia,Country
 Hoku,US,Rock
"  missy ""misdemeanor"" elliott featuring nas, eve & q-tip  ",US,R&B
  smash mouth ,US,Country
 kenny rogers with alison krauss & billy dean ,UK,Hip-Hop
  D'ANGELO ,UK,Rock
  Bloodhound Gang ,Canada,Country
 DA BRAT ,Canada,Pop
Jennifer Lopez Featuring Big Pun & Fat Joe  ,Australia,Country
  JESSICA SIMPSON FEATURING NICK LACHEY,Australia,Pop
 Kumbia Kings Featuring A.B. Quintanilla ,US,R&B
 Eiffel 65,Canada,Hip-Hop
 Hot Boys,Canada,Hip-Hop
 Son By Four ,UK,Rock
  Vitamin C ,US,Country
 mariah carey featuring joe & 98 degrees ,Canada,Pop
mya featuring jadakiss  ,UK,R&B
GERALD LEVERT ,US,R&B
  EVE FEATURING FAITH EVANS  ,US,R&B
The Lox Featuring Timbaland And Eve,Canada,Country
drama,Canada,Hip-Hop
  J-SHIN FEATURING LATOCHA SCOTT ,US,Pop
  MONTELL JORDAN,Australia,Hip-Hop
"Missy ""Misdemeanor"" Elliott Featuring Nas, Eve & Q-Tip ",US,R&B
Filter,US,Rock
 d'angelo  ,Australia,Hip-Hop
 sugar ray ,Canada,R&B
mariah carey featuring joe & 98 degrees,Australia,Hip-Hop
EIFFEL 65 ,Canada,R&B
 kumbia kings featuring a.b. quintanilla  ,Australia,Rock
 HOT BOYS,UK,Pop
  eve featuring faith evans ,Canada,Pop
 WESTLIFE ,Australia,Pop
 THE LOX FEATURING TIMBALAND AND EVE ,UK,Rock
 j-shin featuring latocha scott ,UK,Pop
 ricky martin featuring meja ,UK,Hip-Hop
  Snoop Dogg Presents Tha Eastsidaz ,US,R&B
2Pac + Outlawz,Australia,Hip-Hop
  SANTANA FEATURING THE PRODUCT G&B ,UK,R&B
 sisqo ,UK,Rock
Savage Garden ,UK,Hip-Hop
  SONIQUE,Canada,Rock
d'angelo,Australia,Hip-Hop
 EIFFEL 65 ,UK,Pop
  DA BRAT  ,UK,Rock
 J-Shin Featuring Latocha Scott ,US,Country
  HOT BOYS ,US,Hip-Hop
 KUMBIA KINGS FEATURING A.B. QUINTANILLA ,US,R&B
  CHELY WRIGHT ,US,R&B
ricky martin featuring meja ,Australia,Country
 THE LOX FEATURING TIMBALAND AND EVE,US,Pop
DRAMA ,US,R&B
Snoop Dogg Presents Tha Eastsidaz ,US,Hip-Hop
 anastacia,Australia,Rock
 2PAC + OUTLAWZ,Canada,Pop
 sisqo featuring make it hot  ,US,R&B
westlife  ,Australia,Rock
 montell jordan ,Australia,R&B
"missy ""misdemeanor"" elliott featuring nas, eve & q-tip",UK,Rock
Blaque,UK,R&B
MARIAH CAREY FEATURING JOE & 98 DEGREES ,Canada,R&B
 D'ANGELO ,US,Rock
Sammie  ,Canada,Pop
 EIFFEL 65,Canada,Rock
dmx ,US,R&B
  Clint Black With Steve Wariner  ,US,Pop
  j-shin featuring latocha scott,Canada,R&B
 RICKY MARTIN FEATURING MEJA,Australia,Hip-Hop
 The Lox Featuring Timbaland And Eve ,Australia,Pop
snoop dogg presents tha eastsidaz ,US,Rock
Collin Raye ,Canada,Rock
sisqo featuring make it hot ,Australia,Country
"GINUWINE, R.L., TYRESE, CASE  ",US,Hip-Hop
  R.E.M. ,UK,R&B
Robbie Williams ,US,Country
 Ty Herndon  ,US,Hip-Hop
montell jordan ,US,Rock
 SONIQUE,Australia,Rock
" MISSY ""MISDEMEANOR"" ELLIOTT FEATURING NAS, EVE & Q-TIP",US,Country
 BLAQUE,US,Rock
  dr. dre featuring eminem  ,Australia,R&B
Eve Featuring Faith Evans ,UK,Country
 BLACK ROB,UK,Pop
  JENNIFER LOPEZ FEATURING BIG PUN & FAT JOE,US,Hip-Hop
Kumbia Kings Featuring A.B. Quintanilla,Canada,Country
  Toni Braxton ,Australia,Hip-Hop
 ricky martin featuring meja  ,Canada,Country
  chely wright ,UK,R&B
sisqo featuring make it hot,Australia,Rock
" ginuwine, r.l., tyrese, case ",UK,Rock
  kevon edmonds  ,Canada,Pop
  robbie williams,Australia,R&B
Mint Condition,Canada,Rock
AMEL LARRIEUX,Canada,Hip-Hop
 TRACIE SPENCER,Canada,Hip-Hop
blaque  ,US,Pop
 Filter ,Australia,Pop
eiffel 65,US,Hip-Hop
  Counting Crows,Canada,Country
Kumbia Kings Featuring A.B. Quintanilla ,UK,Hip-Hop
  Snoop Dogg Presents Tha Eastsidaz  ,Australia,Rock
" GINUWINE, R.L., TYRESE, CASE ",Australia,R&B
 KENNY ROGERS WITH ALISON KRAUSS & BILLY DEAN,Australia,Pop
  Kevon Edmonds,Canada,Hip-Hop
mandy moore,Canada,R&B
 TRACIE SPENCER ,US,R&B
 Robbie Williams,US,Hip-Hop
mint condition,UK,Country
 jay-z featuring beanie sigel & amil  ,Canada,Pop
  Amel Larrieux,US,Pop
 Rage Against The Machine  ,US,Country
puff daddy featuring mario winans & hezekiah walker & the love fe,US,Rock
mariah carey featuring joe & 98 degrees ,UK,Country
" missy ""misdemeanor"" elliott featuring nas, eve & q-tip",Australia,Pop
 santana featuring rob thomas ,US,R&B
 filter  ,UK,Rock
 Eiffel 65  ,US,R&B
 SAMMIE  ,Canada,R&B
  Eve Featuring Faith Evans ,UK,Pop
  Hoku  ,Australia,Country
 ol' dirty bastard featuring kelis,UK,Pop
  snoop dogg presents tha eastsidaz ,UK,Rock
JENNIFER LOPEZ FEATURING BIG PUN & FAT JOE,Australia,R&B
KEVON EDMONDS ,UK,Country
"Ginuwine, R.L., Tyrese, Case ",Canada,Country
  puff daddy featuring mario winans & hezekiah walker & the love fe ,US,Hip-Hop
Drama ,US,Hip-Hop
  2Pac + Outlawz  ,US,Rock
 mint condition,US,Pop
 robbie williams  ,Canada,Pop
 tracie spencer  ,Australia,Hip-Hop
  JAY-Z FEATURING BEANIE SIGEL & AMIL  ,US,Rock
  RAGE AGAINST THE MACHINE ,Canada,R&B
 dr. dre featuring eminem ,US,Hip-Hop
J-SHIN FEATURING LATOCHA SCOTT ,UK,Country
Eve Featuring Faith Evans ,US,Country
AMBER ,Australia,Country
 snoop dogg presents tha eastsidaz ,Canada,R&B
ol' dirty bastard featuring kelis,US,Pop
 puff daddy featuring mario winans & hezekiah walker & the love fe,Australia,R&B
 SISQO FEATURING MAKE IT HOT ,Canada,Pop
kevon edmonds ,Canada,Rock
 clint black with steve wariner  ,Canada,Rock
Hot Boys  ,Canada,Hip-Hop
 jennifer lopez featuring big pun & fat joe ,UK,Rock
 CLINT BLACK,Canada,Country
2Pac + Outlawz ,Australia,Rock
Jay-Z Featuring Beanie Sigel & Amil,UK,Hip-Hop
DA BRAT,Australia,Pop
 GUY,Australia,R&B
 Robbie Williams ,UK,Rock
RAGE AGAINST THE MACHINE,Canada,Pop
Montell Jordan  ,Australia,R&B
 FILTER ,UK,Hip-Hop
 SAMMIE  ,US,Hip-Hop
  Snoop Dogg Presents Tha Eastsidaz ,Australia,Rock
 COUNTING CROWS  ,US,R&B
Ol' Dirty Bastard Featuring Kelis ,Canada,Pop
 KEVON EDMONDS,Canada,R&B
r.e.m. ,UK,R&B
 macy gray ,Australia,Rock
 Guy ,Canada,R&B
hot boys  ,Canada,Pop
 imx,UK,R&B
 JAY-Z FEATURING BEANIE SIGEL & AMIL ,Canada,R&B
"  Ginuwine, R.L., Tyrese, Case  ",UK,Country
ice cube featuring mack 10 & ms. toi,US,Country
 Q-Tip,Canada,Rock
rage against the machine  ,Canada,R&B
 mariah carey featuring joe & 98 degrees ,Australia,R&B
